customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Scaled_TotalCharges_to_MonthlyCharges_ratio
2008,2,1,Month-to-month,Electronic check,0.5131066631323666,0.018728363720286176,1,0.03649994253817515
2009,4,1,Month-to-month,Mailed check,0.7424346491552913,0.037231710131548586,1,0.05014813111687223
2010,70,1,Two year,Bank transfer (automatic),0.4815325201292102,0.6592487883683361,0,1.369063896642825
2011,5,1,Month-to-month,Bank transfer (automatic),0.37019212111808014,0.0391126240480037,1,0.10565493379457405
2012,53,1,Month-to-month,Electronic check,0.6959043331506402,0.5304984998846065,0,0.7623152703803775
2013,47,1,Month-to-month,Electronic check,1.1296333501939984,0.5209900761597046,1,0.46120281069094854
2014,31,1,One year,Credit card (automatic),-1.4843733310673135,0.06582621740133857,0,-0.044346133161801915
2015,13,1,Month-to-month,Bank transfer (automatic),-0.09843463292876686,0.08438726055850451,0,-0.8572923781772228
2016,28,1,Month-to-month,Mailed check,-0.49394231896830415,0.16056427417493654,0,-0.3250668509438646
2017,10,1,Month-to-month,Electronic check,0.720831288153132,0.09370528502192477,1,0.12999613995947717
2018,38,1,Two year,Bank transfer (automatic),-1.4744025490663168,0.0836256635125779,0,-0.056718338940430386
2019,1,1,Month-to-month,Mailed check,-0.6468276429835875,0.0030579275328871443,1,-0.004727577069498768
2020,67,1,One year,Electronic check,1.3074456292117733,0.8102988691437804,1,0.6197572205218885
2021,52,1,One year,Mailed check,0.35357415111641893,0.4438783752596353,0,1.255403919822981
2022,62,1,Two year,Mailed check,1.4420511862252297,0.7854661897069005,0,0.5446867609207188
2023,16,1,Month-to-month,Electronic check,0.7141841001524675,0.15246942072467112,0,0.21348755970921393
2024,5,1,Month-to-month,Electronic check,0.5396954151350245,0.04071659358412186,1,0.0754436529240018
2025,12,1,One year,Electronic check,1.0282637331838649,0.13445649665358875,0,0.13076071081225857
2026,72,1,Two year,Bank transfer (automatic),1.7312038642541347,0.9761020078467575,0,0.563828459490701
2027,71,1,One year,Bank transfer (automatic),1.3622849302172555,0.8497634433417955,0,0.6237780544238101
2028,24,1,One year,Mailed check,-1.4827115340671475,0.05054811908608355,0,-0.03409167456020773
2029,15,1,Two year,Mailed check,-1.5009913010689746,0.036095084237249025,0,-0.024047497284989502
2030,67,1,One year,Credit card (automatic),0.85876043916692,0.6966708977613663,1,0.8112517367907677
2031,2,1,Month-to-month,Bank transfer (automatic),-0.12668518193159078,0.01336256635125779,0,-0.10547852675045684
2032,5,0,Month-to-month,Mailed check,-1.3198554280508674,0.012312485575813523,0,-0.009328662302049493
2033,15,1,Month-to-month,Electronic check,0.7773323861587803,0.15829679206092775,1,0.20364106124943257
2034,1,1,Month-to-month,Mailed check,-1.481049737066981,0.0001615508885298867,1,-0.00010907863827032333
2035,41,1,One year,Bank transfer (automatic),-0.14828854293375057,0.28761827832910225,0,-1.9395853019986762
2036,43,1,Month-to-month,Electronic check,-0.02697736192162338,0.3136683591045465,0,-11.627095340746768
2037,1,1,Month-to-month,Electronic check,0.3170146171127639,0.006404338795291945,0,0.020202029968270786
2038,1,1,Month-to-month,Mailed check,0.19404163910047073,0.005977382875605816,0,0.03080464019637997
2039,26,1,Month-to-month,Electronic check,0.8654076271675846,0.27036695130394645,1,0.31241572504836546
2040,22,1,Month-to-month,Electronic check,0.48485611412954227,0.1975017309023771,1,0.4073409103171776
2041,71,1,Two year,Bank transfer (automatic),0.8570986421667539,0.7368105238864529,0,0.8596566225140534
2042,7,1,Two year,Mailed check,-1.505976692069473,0.016910916224324946,0,-0.011229201828539866
2043,28,1,Month-to-month,Bank transfer (automatic),-0.010359391919962149,0.21333948765289637,0,-20.59382339245216
2044,16,1,Month-to-month,Electronic check,0.16246749609731476,0.1182206323563351,0,0.7276571326336151
2045,7,1,One year,Mailed check,-1.504314895069307,0.012670205400415416,0,-0.008422575248004622
2046,69,1,Two year,Bank transfer (automatic),1.5201556452330371,0.8581410108469882,0,0.564508649846468
2047,1,0,Month-to-month,Mailed check,-1.33148800705203,0.0006808216016616661,0,-0.0005113238707790042
2048,3,1,Month-to-month,Electronic check,0.4200460311230638,0.021618970690053082,0,0.05146809894204005
2049,21,1,Month-to-month,Bank transfer (automatic),1.0648232671875193,0.23211400876990537,1,0.21798359964746078
2050,69,1,Month-to-month,Bank transfer (automatic),0.6859335511496436,0.6751211631663974,0,0.9842369746090939
2051,71,0,Two year,Bank transfer (automatic),-0.5703849809759457,0.38760673897992154,0,-0.6795528492295061
2052,69,1,Two year,Mailed check,-1.5076384890696393,0.15317332102469422,0,-0.1015981763103018
2053,48,1,Month-to-month,Electronic check,1.2991366442109427,0.5685725825063467,0,0.43765417982777394
2054,47,1,Month-to-month,Bank transfer (automatic),0.6177998741428321,0.4669051465497346,1,0.7557546805873718
2055,2,1,Month-to-month,Electronic check,-0.5105602889699654,0.010125778906069697,1,-0.01983268014537136
2056,45,1,Month-to-month,Credit card (automatic),1.4520219682262263,0.5707246711285483,0,0.393055121490854
2057,51,1,Month-to-month,Bank transfer (automatic),0.5396954151350245,0.4692995615047311,0,0.869563736033071
2058,22,1,Month-to-month,Electronic check,0.47987072312904416,0.19893261020078468,1,0.41455458858507777
2059,72,1,Two year,Bank transfer (automatic),0.7274784761537967,0.7161320101546274,0,0.9844030217097852
2060,37,1,Month-to-month,Electronic check,0.9368648981747281,0.391928225248096,0,0.4183401747804626
2061,71,1,Two year,Electronic check,0.8504514541660894,0.7277232864066466,0,0.855690566277197
2062,7,1,Month-to-month,Electronic check,-0.533825446972291,0.03709323794138011,1,-0.06948570577098302
2063,66,1,Two year,Credit card (automatic),-1.3165318340505352,0.19210708516039696,0,-0.14591905808258862
2064,51,1,One year,Bank transfer (automatic),0.3868100911197414,0.45551580890837756,0,1.1776213169355179
2065,30,1,One year,Bank transfer (automatic),-1.502653098069141,0.06804754211862452,0,-0.04528493117011726
2066,34,1,Month-to-month,Electronic check,0.684271754149477,0.33207939072236325,0,0.4853033735626351
2067,64,1,Two year,Mailed check,-1.328164413051698,0.17263443341795523,0,-0.12997971615674928
2068,65,1,One year,Bank transfer (automatic),1.2758714862086173,0.781635125778906,0,0.612628414560478
2069,47,1,Month-to-month,Mailed check,1.1961052302006432,0.5366258942995615,0,0.44864438408110974
2070,1,1,Month-to-month,Electronic check,1.0249401391835322,0.008862220170782368,1,0.008646573426075416
2071,49,1,Month-to-month,Credit card (automatic),-0.16656830993557784,0.33642972536348953,1,-2.0197703002066087
2072,67,1,Two year,Credit card (automatic),0.9750862291785486,0.7251327025155782,0,0.743660079300329
2073,39,1,One year,Bank transfer (automatic),-1.5093002860698053,0.08774521117009002,0,-0.058136350983260726
2074,14,1,Month-to-month,Mailed check,-1.491020519067978,0.0305735056542811,0,-0.020505087128775593
2075,43,1,Month-to-month,Credit card (automatic),1.4420511862252297,0.5287214401107777,1,0.3666454042417037
2076,56,1,Month-to-month,Electronic check,1.2060760122016398,0.6433417955227325,0,0.5334172879770155
2077,14,1,One year,Credit card (automatic),-0.18817167093773737,0.08701246249711517,0,-0.4624100007376032
2078,1,1,Month-to-month,Electronic check,0.21896859410296257,0.006063927994461112,1,0.027693140284810683
2079,16,1,One year,Mailed check,-0.29618847594853537,0.09681513962612509,0,-0.3268700421786408
2080,70,1,Month-to-month,Electronic check,1.3722557122182522,0.8695188091391646,0,0.6336419673076725
2081,72,1,Two year,Credit card (automatic),0.642726829145324,0.6880740826217401,0,1.0705544741872957
2082,23,1,Month-to-month,Credit card (automatic),0.3502505571160864,0.19433417955227328,0,0.5548433131766969
2083,21,1,Month-to-month,Mailed check,-1.33148800705203,0.051736672051696284,0,-0.03885628092606214
2084,1,1,Month-to-month,Mailed check,-1.4827115340671475,0.00015578121393953342,1,-0.00010506508539271845
2085,1,1,Month-to-month,Bank transfer (automatic),0.1657910900976468,0.005879298407569814,1,0.03546208909119938
2086,32,1,Month-to-month,Electronic check,0.9451738831755587,0.3360489268405262,1,0.35554190908394756
2087,17,1,Month-to-month,Electronic check,0.534710024134526,0.15947957535195015,1,0.2982543213213209
2088,4,0,Month-to-month,Electronic check,-1.034026344022294,0.01373759519963074,1,-0.013285536948887011
2089,36,1,One year,Electronic check,-0.29785027294870164,0.22186706669743828,0,-0.7448946227276083
2090,50,0,Two year,Credit card (automatic),-0.8329489070021932,0.22085737364412647,0,-0.265151165680736
2091,48,0,Month-to-month,Credit card (automatic),-1.1719554950360824,0.16204131087006693,0,-0.13826575459256493
2092,50,1,Two year,Credit card (automatic),-1.4827115340671475,0.10986037387491346,0,-0.07409423299862063
2093,72,1,Two year,Credit card (automatic),0.4915033021302069,0.6683706438956842,0,1.359849752786854
2094,10,1,Month-to-month,Credit card (automatic),-1.328164413051698,0.023667205169628433,0,-0.01781948449834516
2095,18,1,Month-to-month,Mailed check,-1.4993295040688086,0.04303023309485345,0,-0.028699650729262692
2096,1,1,Month-to-month,Electronic check,0.5047976781315361,0.007056312024001847,1,0.013978495404575079
2097,1,1,Month-to-month,Electronic check,-1.5109620830699715,5.769674590353109e-05,1,-3.81854359881109e-05
2098,9,1,Month-to-month,Electronic check,0.9734244321783826,0.09148972997922918,0,0.093987501191529
2099,2,1,Month-to-month,Mailed check,0.8637458301674186,0.01799561504731133,0,0.020834387175939557
2100,40,1,Month-to-month,Credit card (automatic),0.46823814412788106,0.3586487422109393,0,0.7659537069089961
2101,69,1,One year,Bank transfer (automatic),1.15456030519649,0.7872894068774521,0,0.6818954396179994
2102,37,1,One year,Electronic check,1.1445895231954935,0.4310870066928225,1,0.3766302224130998
2103,18,1,Month-to-month,Credit card (automatic),0.5247392421335293,0.16014885760443112,0,0.305197028820037
2104,11,1,Month-to-month,Electronic check,0.18074726309914202,0.09414954996538197,0,0.5208905980155275
2105,8,1,Month-to-month,Credit card (automatic),0.6792863631489789,0.07022847911377798,1,0.10338567491362358
2106,3,1,Month-to-month,Electronic check,0.3485887601159204,0.025755827371336255,1,0.07388599495511951
2107,55,1,One year,Credit card (automatic),-0.17653909193657447,0.3621278559889222,0,-2.0512615762123927
2108,33,1,Month-to-month,Electronic check,0.9501592741760567,0.3546272790214632,0,0.3732292981394966
2109,46,1,Month-to-month,Bank transfer (automatic),-0.6584602219847502,0.24810754673436422,0,-0.37679959768338195
2110,34,1,Two year,Bank transfer (automatic),-1.2849576910473786,0.11095661204708056,0,-0.08635040112226497
2111,3,1,Month-to-month,Electronic check,-1.481049737066981,0.005440803138702977,0,-0.003673612710318394
2112,30,1,Two year,Mailed check,-1.4461520000634926,0.07997922917147474,0,-0.05530485672872788
2113,33,1,One year,Electronic check,-0.17820088893674074,0.22317101315485807,0,-1.2523563405684313
2114,45,1,One year,Credit card (automatic),1.0049985751815391,0.5019674590353105,0,0.4994708166075131
2115,40,1,Month-to-month,Mailed check,-0.09511103892843457,0.30328871451650125,0,-3.188785633439543
2116,71,1,Two year,Electronic check,1.7910285562601154,0.9760904684975767,0,0.5449887803775568
2117,1,1,Month-to-month,Electronic check,-0.34604238595351905,0.004102238633741057,1,-0.011854728785427102
2118,72,0,Two year,Bank transfer (automatic),-0.010359391919962149,0.5203323332564044,0,-50.22807682888646
2119,22,1,Month-to-month,Electronic check,0.5114448661322006,0.20445995845834297,0,0.3997693045676075
2120,46,1,One year,Bank transfer (automatic),-1.481049737066981,0.09540733902607894,0,-0.06441872722993104
2121,55,1,Two year,Mailed check,-1.4544609850643233,0.13749134548811448,0,-0.09453078968772335
2122,1,1,Month-to-month,Mailed check,-1.4727407520661506,0.00019039926148165225,0,-0.00012928226588049228
2123,12,1,One year,Mailed check,0.36853032411791364,0.09642857142857145,0,0.2616570879462242
2124,31,1,Month-to-month,Electronic check,0.5214156481331973,0.2781329333025617,0,0.533418845978922
2125,5,0,Month-to-month,Electronic check,-1.3231790220511994,0.009416108931456266,1,-0.007116277370283094
2126,67,1,Two year,Electronic check,0.356897745116751,0.601275098084468,0,1.6847265254863812
2127,1,1,Month-to-month,Mailed check,-0.6750781919864114,0.002959843064851143,0,-0.004384444794671609
2128,40,0,One year,Electronic check,-0.7448736659933887,0.19589776136625897,1,-0.26299461279115444
2129,41,1,Month-to-month,Credit card (automatic),0.32532360211359457,0.3467285945072698,0,1.065796002056442
2130,1,1,Month-to-month,Electronic check,0.3502505571160864,0.006519732287099007,1,0.018614480847030088
2131,51,1,One year,Electronic check,0.9983513871808745,0.5560581583198708,1,0.5569763967474991
2132,42,0,Two year,Credit card (automatic),-0.5521052139741185,0.23234479575351952,0,-0.4208342719335582
2133,23,1,One year,Mailed check,-1.4993295040688086,0.04824601892453266,0,-0.032178396272203626
2134,1,1,Month-to-month,Electronic check,0.19237984210030468,0.005971613201015463,1,0.031040742812866697
2135,1,1,Month-to-month,Mailed check,-1.4827115340671475,0.00015578121393953342,0,-0.00010506508539271845
2136,56,1,Month-to-month,Credit card (automatic),1.3905354792200795,0.6779540733902608,0,0.4875489216359371
2137,15,1,Month-to-month,Electronic check,0.8720548151682491,0.16284906531271637,0,0.18674177641149453
2138,12,1,Two year,Bank transfer (automatic),-1.3082228490497045,0.03394876528963767,0,-0.02595029227191538
2139,54,1,Two year,Bank transfer (automatic),0.1724382780983114,0.4446168936072005,0,2.5784118150015005
2140,7,1,Month-to-month,Electronic check,0.06940686408801149,0.05069236095084238,0,0.7303652400512124
2141,33,1,Month-to-month,Credit card (automatic),0.7108605061521354,0.3146665128086776,1,0.4426557813880491
2142,16,1,Month-to-month,Electronic check,-1.4827115340671475,0.03722017078236788,0,-0.025102772809941797
2143,21,1,One year,Mailed check,0.0029349840813665527,0.15208862220170782,0,51.819232399684466
2144,30,1,Two year,Electronic check,0.33529438411459117,0.24959035310408492,0,0.7443916895989054
2145,3,1,Month-to-month,Mailed check,-0.4740007549663106,0.014879990768520656,0,-0.03139233558726767
2146,11,1,Month-to-month,Electronic check,0.2704843011081128,0.09227440572351721,0,0.34114514352770164
2147,62,1,One year,Credit card (automatic),1.6713791722481544,0.8209843064851142,0,0.4912017094127223
2148,18,1,Month-to-month,Electronic check,-1.5209328650709681,0.03807985229633049,0,-0.025037168418708376
2149,6,1,Month-to-month,Mailed check,-1.502653098069141,0.012670205400415416,0,-0.008431889846496312
2150,46,1,One year,Electronic check,1.2077378092018058,0.5372259404569582,0,0.4448200067629007
2151,21,1,Month-to-month,Electronic check,0.642726829145324,0.19832102469420726,0,0.30856192040081437
2152,68,1,Two year,Bank transfer (automatic),-1.3497677740538576,0.17078813754904223,0,-0.12653149736721123
2153,1,1,Month-to-month,Electronic check,-0.48729513096763954,0.003611816293561043,0,-0.007411968772166734
2154,25,1,Month-to-month,Electronic check,0.32698539911376057,0.2052792522501731,0,0.6277933290188134
2155,24,1,Two year,Mailed check,-1.4960059100684764,0.05530810062312486,0,-0.036970509441766344
2156,30,1,Month-to-month,Electronic check,0.6726391751483144,0.3006519732287099,1,0.446973629156252
2157,2,1,Month-to-month,Electronic check,0.5247392421335293,0.019074544195707362,1,0.03635051977083411
2158,51,1,One year,Bank transfer (automatic),1.397182667220744,0.6323563351027003,0,0.45259388764145964
2159,57,1,Two year,Electronic check,0.6560212051466532,0.5569582275559658,0,0.848994244677591
2160,15,1,Two year,Bank transfer (automatic),-1.3198554280508674,0.04042234018001385,0,-0.030626339310289952
2161,72,1,Two year,Bank transfer (automatic),0.6294324531439953,0.701373182552504,0,1.1142945983308725
2162,2,1,Month-to-month,Electronic check,0.36686852711774764,0.01638010616201246,1,0.044648436568545474
2163,28,1,Month-to-month,Credit card (automatic),1.0581760791868549,0.30758712208631434,0,0.29067669184383443
2164,29,1,Month-to-month,Electronic check,1.1213243651931677,0.3444899607662128,1,0.30721704750156603
2165,70,1,Two year,Credit card (automatic),1.2077378092018058,0.8049849988460651,0,0.6665229760241421
2166,13,1,One year,Mailed check,-1.481049737066981,0.029361873990306948,0,-0.01982504250563129
2167,59,1,One year,Electronic check,0.9734244321783826,0.630636972074775,0,0.6478540616280823
2168,13,1,Month-to-month,Electronic check,1.0133075601823696,0.14018578352180938,1,0.1383447524032876
2169,7,1,Month-to-month,Mailed check,0.32033821111309646,0.05874682667897531,1,0.18339000668963137
2170,62,1,Two year,Mailed check,0.5396954151350245,0.5731710131548581,0,1.062026834175455
2171,21,1,One year,Electronic check,-0.1499503399339166,0.1430360027694438,0,-0.9538891531188262
2172,2,1,Month-to-month,Electronic check,-0.13000877593192306,0.01068543734133395,0,-0.0821901234338919
2173,1,1,Month-to-month,Credit card (automatic),-0.6916961619880726,0.002902146318947612,0,-0.004195695275518466
2174,4,1,Month-to-month,Electronic check,0.7075369121518029,0.03338333717978307,0,0.04718246724154037
2175,19,1,One year,Credit card (automatic),-1.479387940066815,0.042101315485806604,0,-0.02845860395746172
2176,30,1,Month-to-month,Electronic check,0.677624566148813,0.2927648280636972,1,0.4320457709017049
2177,67,1,Two year,Credit card (automatic),-1.5076384890696393,0.14601892453265639,0,-0.0968527439378152
2178,72,1,Two year,Credit card (automatic),1.259253516206956,0.8690860835448881,0,0.6901597433396052
2179,53,1,Two year,Credit card (automatic),-1.491020519067978,0.1259231479344565,0,-0.084454336022934
2180,5,1,One year,Electronic check,-1.502653098069141,0.009323794138010617,0,-0.006204887974470875
2181,71,1,Two year,Credit card (automatic),1.0216165451832002,0.7717920609277636,0,0.7554615913051437
2182,50,1,One year,Credit card (automatic),0.6443886261454905,0.47837525963535654,0,0.7423707375110445
2183,56,1,Two year,Electronic check,1.2775332832087833,0.6756231248557582,0,0.5288497244931216
2184,2,1,Month-to-month,Credit card (automatic),-0.48397153696730727,0.010437341333948767,0,-0.02156602307514175
2185,2,1,Month-to-month,Electronic check,0.7906267621601091,0.01851488576044311,1,0.023417985131008855
2186,24,1,Month-to-month,Electronic check,-0.3327480099521901,0.15224440341564738,1,-0.4575366309103461
2187,46,1,Two year,Credit card (automatic),-1.4893587220678117,0.09734594968843757,0,-0.06536098271428079
2188,71,1,Two year,Electronic check,1.7112623002521414,0.9861470113085622,0,0.5762687643871199
2189,29,0,Month-to-month,Electronic check,-1.115454397030434,0.10470805446572815,0,-0.09387031396754743
2190,69,1,Two year,Bank transfer (automatic),-1.3397969920528607,0.1960996999769213,0,-0.14636523379295982
2191,71,1,Two year,Credit card (automatic),0.6460504231456565,0.685212324024925,0,1.0606174061284366
2192,1,1,Month-to-month,Electronic check,0.8820255971692458,0.008366028156012,1,0.009485017422240071
2193,56,1,Two year,Bank transfer (automatic),0.6942425361504742,0.5545407339026078,0,0.7987708978154767
2194,56,1,One year,Mailed check,-1.4478137970636586,0.1407627509808447,0,-0.09722434698876925
2195,1,1,Month-to-month,Electronic check,0.4898415051300408,0.007004384952688669,1,0.014299288401110841
2196,28,1,One year,Mailed check,-1.303237458049206,0.07539810754673437,0,-0.057854466260965604
2197,19,1,Month-to-month,Mailed check,-1.481049737066981,0.04193399492268636,0,-0.028313697962453963
2198,66,1,Month-to-month,Electronic check,-0.030300955921955676,0.48993768751442424,0,-16.169050533465903
2199,17,1,One year,Mailed check,-0.09344924192826831,0.12138241403184861,0,-1.298912773685439
2200,52,1,Two year,Mailed check,-1.2965902700485417,0.15313293330256172,0,-0.11810433630419635
2201,19,1,One year,Electronic check,-0.21808401694072754,0.11844564966535888,0,-0.5431193506379283
2202,36,1,One year,Bank transfer (automatic),0.7008897241511383,0.34442072467112855,0,0.4914050139460433
2203,7,1,Month-to-month,Mailed check,0.1774236690988095,0.05178282944841912,1,0.29185975981356016
2204,72,1,One year,Credit card (automatic),1.3340343812144315,0.8676090468497577,0,0.6503648324715096
2205,67,1,One year,Electronic check,1.5467443972356951,0.8612162474036464,1,0.55679286696806
2206,34,1,One year,Electronic check,1.1661928841976528,0.3836083544888068,0,0.3289407435826806
2207,57,1,Month-to-month,Bank transfer (automatic),1.0133075601823696,0.6240768520655435,1,0.6158809788740011
2208,7,1,Month-to-month,Electronic check,0.7141841001524675,0.06557812139395339,1,0.09182243259119525
2209,1,1,Month-to-month,Electronic check,1.1977670272008092,0.009462266328179092,1,0.00789992219963884
2210,8,1,Month-to-month,Bank transfer (automatic),-1.502653098069141,0.016426263558735287,0,-0.010931507464924863
2211,69,1,Two year,Electronic check,1.304122035211441,0.8088737595199631,0,0.6202439171183991
2212,50,1,One year,Mailed check,1.3174164112127704,0.6016732056312024,0,0.45670693070941915
2213,10,1,One year,Mailed check,-1.504314895069307,0.023892222478652202,0,-0.0158824608843293
2214,12,1,Two year,Credit card (automatic),-1.3132082400502028,0.029529194553427184,0,-0.022486300080098727
2215,14,1,Month-to-month,Electronic check,0.7158458971526335,0.1341045465035772,1,0.18733717275882253
2216,70,0,Two year,Bank transfer (automatic),-0.49560411596847015,0.3867297484421878,0,-0.7803198883578102
2217,64,1,Month-to-month,Bank transfer (automatic),1.4686399382278874,0.8184283406415879,0,0.5572695657651339
2218,66,1,Two year,Credit card (automatic),0.8354952811645946,0.6854431110085392,0,0.820403330169743
2219,71,1,Two year,Credit card (automatic),0.572931355138347,0.6901742441726287,0,1.2046368870943898
2220,20,1,Month-to-month,Electronic check,0.8371570781647607,0.18805100392337873,0,0.2246304891020326
2221,72,1,Two year,Bank transfer (automatic),0.48485611412954227,0.6617182090930072,0,1.3647723310264608
2222,71,1,Two year,Credit card (automatic),-0.023653767921291324,0.5162820216939764,0,-21.826629203935774
2223,38,1,Month-to-month,Credit card (automatic),1.2093996062019723,0.45440803138702973,0,0.37573026240190677
2224,28,1,Month-to-month,Electronic check,0.8371570781647607,0.3008019847680591,1,0.35931367316093854
2225,17,1,Month-to-month,Electronic check,0.3884718881199074,0.14015693514885763,1,0.36079041865082445
2226,33,0,One year,Electronic check,-0.8528904710041867,0.1488806831294715,0,-0.17456014364210276
2227,23,0,Two year,Mailed check,-1.0024522010191377,0.0916974382644819,0,-0.0914731277673471
2228,58,1,One year,Electronic check,-1.502653098069141,0.12577890606969766,0,-0.0837045531209561
2229,70,1,Two year,Bank transfer (automatic),1.3190782082129364,0.845897761366259,0,0.6412794602317524
2230,4,1,Month-to-month,Electronic check,0.19071804510013865,0.0317793676436649,0,0.16663010375855514
2231,45,1,Two year,Mailed check,-1.4760643460664828,0.10505423494114934,0,-0.07117185319265047
2232,10,1,Month-to-month,Electronic check,0.17410007509847744,0.08322178629125318,1,0.47801120271878034
2233,36,1,Two year,Credit card (automatic),-1.505976692069473,0.08489499192245557,0,-0.05637204902938779
2234,54,1,Month-to-month,Mailed check,0.17077648109814536,0.4459381490883914,0,2.611238656639789
2235,23,1,Two year,Mailed check,-0.16823010693574386,0.16102007846757443,0,-0.9571418659864294
2236,41,1,One year,Credit card (automatic),0.4516201741262198,0.36838218324486494,0,0.815690273264694
2237,5,1,Month-to-month,Mailed check,0.2222921881032951,0.040710823909531506,0,0.18314104628190503
2238,27,0,One year,Credit card (automatic),-0.62854787598176,0.14165705054234942,0,-0.22537193419210633
2239,1,1,Month-to-month,Electronic check,1.0332491241843629,0.008891068543734133,0,0.00860496112276181
2240,67,0,Two year,Credit card (automatic),-0.9658926670154829,0.2915878144472651,0,-0.301884282182454
2241,72,1,Two year,Credit card (automatic),0.8238627021634315,0.7419859219939996,0,0.9006184162064544
2242,56,1,Two year,Credit card (automatic),-1.3231790220511994,0.16733210246942073,0,-0.1264621791010725
2243,44,1,One year,Electronic check,-1.3265026160515319,0.11479344564966537,0,-0.08653842386783946
2244,66,1,Month-to-month,Electronic check,1.1977670272008092,0.7698996076621278,0,0.6427790965839068
2245,34,1,One year,Mailed check,-0.012021188920128179,0.23885875836602816,1,-19.869811543023424
2246,69,1,Two year,Bank transfer (automatic),1.3489905542159264,0.8333544888068313,0,0.6177615448843538
2247,1,1,Month-to-month,Electronic check,1.2526063282062914,0.009652665589660745,1,0.0077060648443978245
2248,40,1,Two year,Credit card (automatic),-1.4993295040688086,0.09363604892684053,0,-0.06245194846945619
2249,30,1,Month-to-month,Bank transfer (automatic),-0.3427187919531868,0.1811562427879068,0,-0.5285856715223588
2250,11,1,Month-to-month,Mailed check,0.19071804510013865,0.09352642510962382,0,0.4903910642567499
2251,15,1,One year,Credit card (automatic),-1.4843733310673135,0.032731363951073164,0,-0.022050627875090042
2252,11,1,Month-to-month,Electronic check,0.15249671409631763,0.0800196168936072,0,0.5247301056143836
2253,64,1,One year,Bank transfer (automatic),-1.4943441130683104,0.1520713131779368,0,-0.10176458812133402
2254,72,1,Two year,Bank transfer (automatic),0.32033821111309646,0.6164262635587353,0,1.924298264065363
2255,72,1,Two year,Bank transfer (automatic),0.9401884921750601,0.7750115393491808,0,0.8243150663929592
2256,1,1,Month-to-month,Mailed check,-0.4507355969639848,0.0037387491345488117,0,-0.008294772278319854
2257,15,1,One year,Credit card (automatic),0.0278619390838584,0.11437802907915995,0,4.105171170423812
2258,60,1,One year,Credit card (automatic),0.5247392421335293,0.5571486268174475,0,1.0617628377709
2259,56,1,One year,Mailed check,-0.4008816869590011,0.34628432956381255,0,-0.8638068059198416
2260,8,1,Two year,Mailed check,-1.4594463760648215,0.01648396030463882,0,-0.011294666645502488
2261,3,1,Month-to-month,Credit card (automatic),0.5097830691320341,0.02293445649665359,1,0.04498865867731192
2262,49,1,Month-to-month,Credit card (automatic),-0.4191614539608286,0.2959785368105239,0,-0.7061205986707537
2263,2,1,Month-to-month,Electronic check,0.5131066631323666,0.014683821832448651,1,0.028617484214311695
2264,6,1,Month-to-month,Bank transfer (automatic),1.109691786192005,0.06331063927994462,1,0.05705245372429049
2265,70,1,Two year,Bank transfer (automatic),1.6680555782478224,0.8876586660512348,0,0.53215173260813
2266,12,1,Month-to-month,Mailed check,1.6015836982411773,0.15762174013385646,1,0.09841617413248716
2267,52,1,One year,Bank transfer (automatic),1.3190782082129364,0.6303311793214863,0,0.4778573214210306
2268,72,1,Two year,Credit card (automatic),1.624848856243503,0.935310408492961,0,0.5756291761532271
2269,40,1,Two year,Bank transfer (automatic),-1.4677553610656522,0.09329563812600969,0,-0.06356347971931312
2270,1,1,Month-to-month,Mailed check,0.20401242110146783,0.006012000923147936,1,0.029468798471627373
2271,3,1,Month-to-month,Electronic check,0.7341256641544608,0.023326794368797598,1,0.03177493378557274
2272,40,1,Month-to-month,Electronic check,0.8903345821700764,0.4217401338564505,0,0.4736872433153309
2273,1,1,Month-to-month,Electronic check,-0.49560411596847015,0.0035829679206092774,0,-0.007229495892316646
2274,30,1,One year,Credit card (automatic),-1.4943441130683104,0.06437225940456959,0,-0.043077266368316706
2275,23,1,Month-to-month,Electronic check,1.1661928841976528,0.26684744980383107,1,0.2288193088979647
2276,1,1,Month-to-month,Electronic check,0.3236618051134285,0.006427417493653358,1,0.01985843677600712
2277,44,1,Month-to-month,Electronic check,1.3091074262119398,0.5165993537964458,0,0.3946195273609351
2278,65,1,Month-to-month,Electronic check,1.475287126228552,0.7987999076852066,1,0.5414538590377804
2279,7,1,Month-to-month,Electronic check,-0.5504434169739522,0.03710477729056082,0,-0.06740888553912286
2280,72,1,Two year,Credit card (automatic),-1.3181936310507012,0.20437341333948766,0,-0.15504051038130598
2281,8,1,Month-to-month,Credit card (automatic),1.1761636661986499,0.10267135933533349,0,0.08729342887046186
2282,16,1,Month-to-month,Credit card (automatic),0.014567563082529699,0.11822640203092545,1,8.115729539740911
2283,66,1,Month-to-month,Credit card (automatic),1.15456030519649,0.7850623124855758,1,0.6799664850351572
2284,1,1,Month-to-month,Mailed check,0.22561578210362715,0.006087006692822525,1,0.02697952526222972
2285,3,1,Month-to-month,Mailed check,-0.29452667894836937,0.016010846988229865,0,-0.054361279071213006
2286,53,1,Month-to-month,Electronic check,0.9684390411778845,0.5781675513501038,1,0.5970097515346916
2287,8,1,Month-to-month,Credit card (automatic),-0.012021188920128179,0.06495499653819525,0,-5.403375404028061
2288,69,1,Two year,Bank transfer (automatic),1.4503601712260603,0.842303254096469,1,0.5807545400150012
