tenure,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_log,TotalCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
26,20.9,518.3,0,3.039749158970765,19.934615384615384,0.0403241366004244,0,0,1,1,0,0,0
53,106.1,5769.75,1,4.664382045619937,108.8632075471698,0.0183890116556176,1,0,1,0,1,1,0
1,91.7,91.7,1,4.51852237926242,91.7,1.0,0,0,0,0,0,0,0
12,67.25,832.3,0,4.208417018481948,69.35833333333333,0.0808001922383755,0,0,0,0,0,0,0
16,95.6,1555.65,1,4.560172820057356,97.228125,0.0614534117571433,0,1,1,0,0,0,0
2,20.35,45.3,0,3.013080911888604,22.65,0.4492273730684327,0,0,1,1,0,0,0
39,45.05,1790.6,0,3.807772984054347,45.91282051282051,0.0251591645258572,1,0,1,0,1,1,0
1,74.95,74.95,1,4.316821224548606,74.95,1.0,0,0,0,0,0,0,0
7,34.65,246.6,0,3.5452977256359124,35.22857142857143,0.1405109489051094,0,0,1,1,0,0,0
4,69.35,261.65,0,4.239166146760841,65.4125,0.2650487292184215,0,0,0,0,0,0,0
10,95.35,898.35,1,4.557554332046428,89.83500000000001,0.1061390326710079,0,0,0,0,0,0,0
55,81.55,4509.5,0,4.401216329067023,81.99090909090908,0.018084044794323,0,0,0,0,0,0,0
72,75.4,5480.25,0,4.32280727501391,76.11458333333333,0.0137584964189589,1,0,1,0,1,0,1
10,67.8,653.15,0,4.216562194946349,65.315,0.1038046390568782,0,1,1,0,0,0,0
11,111.4,1183.05,0,4.713127327493184,107.55,0.0941633912345209,0,0,0,0,0,0,0
15,46.3,639.45,0,3.835141961092188,42.63,0.0724059738838063,0,0,0,0,0,0,0
23,20.4,478.75,0,3.0155349008501706,20.815217391304348,0.0426109660574412,1,0,1,0,1,0,1
1,20.05,20.05,0,2.998229153752578,20.05,1.0,0,0,1,1,0,0,0
3,45.0,127.1,1,3.80666248977032,42.36666666666667,0.3540519276160503,0,0,0,0,0,0,0
47,96.1,4391.45,0,4.565389315976247,93.43510638297872,0.0218834325792164,0,0,0,0,1,1,0
15,19.65,270.6,0,2.9780773383152703,18.040000000000003,0.0726164079822616,0,0,1,1,1,1,0
66,99.5,6710.5,1,4.600157644164547,101.67424242424242,0.0148275091274867,0,0,0,0,0,0,0
68,60.65,3975.9,0,4.105119635390059,58.46911764705882,0.0152544078070374,1,0,1,0,1,1,0
17,98.6,1704.95,1,4.591071261608589,100.29117647058824,0.0578316079650429,1,0,1,0,1,1,0
7,59.5,415.95,1,4.085976312551584,59.42142857142857,0.1430460391874023,0,0,1,1,0,0,0
12,80.45,950.2,1,4.387635873438392,79.18333333333334,0.0846663860239949,0,0,0,0,0,0,0
21,71.7,1497.05,0,4.272490747605575,71.28809523809524,0.0478941919107578,1,0,1,0,1,1,0
21,36.0,780.15,0,3.58351893845611,37.15,0.046144972120746,0,0,1,1,0,0,0
56,65.2,3512.15,0,4.177459468932607,62.71696428571429,0.0185641273863587,1,0,1,0,1,1,0
6,48.95,273.25,0,3.89079936897652,45.54166666666666,0.1791399817017383,0,1,1,0,0,0,0
65,53.5,3517.9,0,3.979681653901961,54.121538461538464,0.0152079365530572,1,0,1,0,1,0,1
42,80.45,3375.9,0,4.387635873438392,80.37857142857143,0.0238306821884534,0,1,1,0,1,1,0
68,109.05,7508.55,0,4.691806492647638,110.41985294117649,0.0145234432746668,1,0,1,0,1,0,1
48,26.3,1245.05,0,3.269568939183719,25.938541666666666,0.0211236496526243,1,0,1,0,1,0,1
50,106.8,5347.95,0,4.670957926526095,106.959,0.0199702689815723,0,0,0,0,1,1,0
7,64.95,493.65,0,4.173617743116608,70.52142857142857,0.1315709510786994,0,0,0,0,0,0,0
63,19.35,1263.85,0,2.962692419475791,20.06111111111111,0.0153103611979269,0,0,0,0,1,0,1
17,21.1,385.55,0,3.0492730404820207,22.679411764705883,0.0547270133575411,0,1,1,0,0,0,0
42,77.95,3384.0,1,4.356067595503785,80.57142857142857,0.0230348699763593,0,1,1,0,0,0,0
4,18.85,84.2,0,2.93651291389402,21.05,0.2238717339667458,0,0,1,1,0,0,0
62,26.0,1638.7,0,3.258096538021482,26.43064516129032,0.0158662354305241,1,0,1,0,1,0,1
2,74.7,165.4,1,4.313480092138772,82.7,0.4516324062877871,0,0,0,0,0,0,0
2,70.35,120.25,0,4.253482783560398,60.125,0.585031185031185,0,0,0,0,0,0,0
48,96.9,4473.45,0,4.5736795188967205,93.196875,0.0216611340240753,1,0,1,0,1,0,1
27,19.55,520.55,0,2.972975286431375,19.27962962962963,0.0375564306982998,1,0,1,0,1,0,1
70,80.4,5717.85,0,4.387014176184921,81.68357142857144,0.0140612293082189,1,0,1,0,1,0,1
1,88.8,88.8,1,4.486386649998124,88.8,1.0,0,0,0,0,0,0,0
46,94.65,4312.5,0,4.550185877655332,93.75,0.0219478260869565,0,0,0,0,1,1,0
30,90.25,2755.35,1,4.502583597212991,91.845,0.0327544595060518,0,0,0,0,0,0,0
15,64.65,994.55,1,4.168988105217867,66.30333333333333,0.0650042732894273,1,0,1,0,0,0,0
69,95.75,6511.25,0,4.561740628060756,94.3659420289855,0.0147053177193319,0,1,1,0,1,1,0
65,19.55,1218.65,0,2.972975286431375,18.74846153846154,0.0160423419357485,0,1,1,0,1,0,1
72,104.1,7447.7,0,4.645351975620923,103.44027777777778,0.013977469554359,0,1,1,0,1,0,1
13,89.05,1169.35,1,4.489198009735671,89.94999999999999,0.0761534185658699,1,0,1,0,0,0,0
17,20.1,279.5,0,3.0007198150650303,16.441176470588236,0.0719141323792486,0,0,1,1,1,1,0
51,111.55,5720.35,0,4.714472920878541,112.16372549019609,0.019500555035968,0,0,0,0,1,1,0
51,60.5,3121.45,0,4.102643365036796,61.20490196078431,0.0193820179724166,0,1,1,0,1,0,1
72,90.95,6468.6,0,4.510309904964132,89.84166666666667,0.0140602294159478,1,0,1,0,1,0,1
67,87.4,5918.8,1,4.470495282661489,88.34029850746269,0.014766506724336,0,0,0,0,1,1,0
34,19.7,675.6,0,2.9806186357439426,19.87058823529412,0.0291592658377738,0,0,1,1,0,0,0
67,50.95,3521.7,0,3.9308447596687337,52.56268656716418,0.0144674447000028,1,0,1,0,1,0,1
49,20.05,923.1,0,2.998229153752578,18.838775510204083,0.0217202903260751,1,0,1,0,1,1,0
53,19.4,1110.35,0,2.9652730660692823,20.95,0.0174719682982843,0,0,1,1,1,0,1
27,59.45,1611.65,0,4.085135623136791,59.69074074074074,0.0368876617131511,0,0,0,0,0,0,0
23,94.75,2293.6,1,4.551241843962536,99.72173913043478,0.0413106034182071,0,0,0,0,0,0,0
69,81.5,5553.25,0,4.400603020246817,80.48188405797102,0.0146760905775897,0,1,1,0,1,0,1
2,29.05,44.75,0,3.3690184832979204,22.375,0.6491620111731844,1,0,1,0,0,0,0
35,86.45,3029.1,1,4.4595662121293,86.54571428571428,0.0285398303126341,0,0,0,0,0,0,0
46,70.6,3231.05,0,4.257030144499196,70.24021739130436,0.0218504820414416,0,0,1,1,1,1,0
54,97.2,5129.45,0,4.576770711466393,94.9898148148148,0.0189494000331419,1,0,1,0,1,0,1
56,98.25,5508.35,1,4.58751525074937,98.36339285714288,0.0178365572267557,0,0,0,0,1,1,0
9,75.75,655.9,1,4.327438444389479,72.87777777777778,0.1154901661838695,1,0,1,0,0,0,0
20,59.2,1191.2,0,4.0809215418899605,59.56,0.0496977837474815,1,0,1,0,0,0,0
11,75.9,866.4,0,4.329416684401584,78.76363636363637,0.0876038781163435,0,0,1,1,0,0,0
30,90.05,2627.2,0,4.500365071621965,87.57333333333332,0.0342760353227771,0,0,0,0,0,0,0
68,70.95,4741.45,0,4.261975403606051,69.72720588235293,0.0149637769036898,1,0,1,0,1,0,1
38,102.6,4009.2,0,4.630837932736669,105.50526315789472,0.0255911403771325,0,0,0,0,0,0,0
17,85.35,1463.45,1,4.4467604492404496,86.08529411764707,0.0583210905736444,1,0,1,0,0,0,0
48,106.1,5082.8,1,4.664382045619937,105.89166666666668,0.0208743212402612,0,1,1,0,1,1,0
1,43.8,43.8,0,3.779633817382401,43.8,1.0,0,0,0,0,0,0,0
63,59.0,3707.6,0,4.07753744390572,58.85079365079365,0.0159132592512676,0,0,0,0,1,0,1
3,69.95,220.45,0,4.24778070111149,73.48333333333333,0.3173055114538444,0,0,0,0,1,1,0
48,24.35,1133.7,0,3.192531849528599,23.61875,0.0214783452412454,1,0,1,0,1,1,0
66,29.45,1983.15,0,3.382693910097596,30.04772727272728,0.0148501121952449,0,1,1,0,1,1,0
68,84.4,5746.75,0,4.435567401601912,84.51102941176471,0.014686561969809,0,1,1,0,1,0,1
17,45.05,770.6,1,3.807772984054347,45.32941176470588,0.0584609395276407,0,0,0,0,0,0,0
7,20.65,134.05,0,3.027715319407042,19.15,0.1540469973890339,0,0,1,1,1,1,0
72,87.1,6230.1,0,4.467056883858457,86.52916666666667,0.0139805139564372,1,0,1,0,1,0,1
29,19.85,573.05,0,2.9882040071331994,19.76034482758621,0.0346392112381118,0,0,1,1,0,0,0
37,90.35,3419.3,0,4.503691017038237,92.41351351351352,0.0264235369812534,0,0,0,0,0,0,0
34,109.8,3587.25,1,4.69866052907543,105.50735294117646,0.0306084047668827,0,0,1,1,0,0,0
42,84.65,3541.35,1,4.438525108579144,84.31785714285714,0.0239033137080491,0,0,0,0,0,0,0
59,65.5,3801.3,0,4.182050142641207,64.42881355932204,0.0172309473075,0,0,1,1,1,1,0
11,79.5,868.5,1,4.375757021660286,78.95454545454545,0.0915371329879101,1,0,1,0,0,0,0
60,80.95,4859.1,0,4.393831680123644,80.985,0.0166594636866909,0,0,0,0,0,0,0
27,56.15,1439.35,0,4.0280266811844525,53.30925925925926,0.0390106645360753,0,0,1,1,0,0,0
1,85.8,85.8,1,4.4520190064939165,85.8,1.0,0,0,1,1,0,0,0
1,79.1,79.1,1,4.370712874773608,79.1,1.0,0,0,0,0,0,0,0
17,34.4,592.75,0,3.5380565643793527,34.86764705882353,0.0580345845634753,0,0,1,1,0,0,0
58,20.75,1185.95,0,3.0325462466767075,20.44741379310345,0.0174965217757915,0,0,1,1,1,0,1
1,18.8,18.8,0,2.933856869835904,18.8,1.0,0,0,1,1,1,1,0
3,44.3,134.5,1,3.7909846770510898,44.833333333333336,0.3293680297397769,0,0,1,1,0,0,0
53,90.8,4921.2,0,4.508659285607248,92.85283018867923,0.0184507843615378,0,0,0,0,0,0,0
35,25.6,901.25,0,3.242592351485517,25.75,0.0284049930651872,0,0,0,0,0,0,0
50,105.95,5341.8,1,4.662967284714308,106.836,0.0198341383054401,0,1,1,0,0,0,0
68,70.8,4859.95,0,4.259859000699674,71.46985294117647,0.0145680511116369,0,1,1,0,1,0,1
47,25.4,1139.2,0,3.2347491740244907,24.238297872340425,0.0222963483146067,0,0,0,0,0,0,0
65,108.8,7082.45,0,4.689511334421843,108.96076923076924,0.0153619157212546,1,0,1,0,0,0,0
5,69.75,324.6,1,4.244917420701475,64.92,0.2148798521256931,0,0,0,0,0,0,0
51,94.65,4812.75,1,4.550185877655332,94.36764705882354,0.0196665108306062,0,0,0,0,0,0,0
46,96.05,4399.5,1,4.564868889214566,95.6413043478261,0.0218320263666325,1,0,1,0,0,0,0
9,76.85,663.55,0,4.341855469984605,73.72777777777777,0.1158164418657222,0,0,0,0,0,0,0
8,20.25,174.65,0,3.0081547935525483,21.83125,0.1159461780704265,0,0,1,1,1,0,1
14,24.8,321.7,0,3.210843653170937,22.978571428571428,0.0770904569474665,0,1,1,0,1,1,0
45,115.65,5125.5,0,4.750568388677448,113.9,0.0225636523266022,0,0,0,0,0,0,0
8,74.6,548.9,0,4.312140507209715,68.6125,0.1359081799963563,0,1,1,0,0,0,0
1,50.15,50.15,1,3.915018514407945,50.15,1.0,0,0,1,1,0,0,0
66,103.15,7031.3,0,4.636184239517261,106.53484848484848,0.0146701179013838,1,0,1,0,1,1,0
72,72.1,5016.65,0,4.278054044290903,69.67569444444445,0.0143721407712317,0,1,1,0,1,0,1
41,113.6,4594.95,1,4.732683506287051,112.0719512195122,0.0247227935015614,1,0,1,0,0,0,0
23,25.1,611.45,0,3.2228678461377385,26.58478260869565,0.0410499632022242,0,0,1,1,1,0,1
29,78.9,2384.15,1,4.368181227851829,82.21206896551725,0.033093555355158,0,0,0,0,0,0,0
4,80.15,319.85,0,4.383899879055562,79.9625,0.2505862122870095,0,0,0,0,0,0,0
6,25.4,153.3,0,3.2347491740244907,25.55,0.1656881930854533,0,0,1,1,1,0,1
67,105.4,7035.6,0,4.657762636107262,105.0089552238806,0.0149809540053442,0,1,1,0,1,1,0
7,45.75,344.2,0,3.82319179172153,49.17142857142857,0.1329169087739686,0,0,1,1,0,0,0
56,24.45,1431.65,0,3.196630215920881,25.56517857142857,0.0170781964865714,0,0,1,1,1,1,0
72,25.0,1849.2,0,3.218875824868201,25.683333333333334,0.0135193597231235,0,1,1,0,1,0,1
72,85.25,6083.1,0,4.445588116163626,84.48750000000001,0.0140142361624829,0,0,0,0,1,0,1
23,19.6,426.65,0,2.975529566236472,18.55,0.0459392945036915,0,1,1,0,1,0,1
35,50.15,1655.35,0,3.915018514407945,47.29571428571428,0.0302957078563445,0,0,1,1,0,0,0
27,70.55,1943.9,0,4.256321678298823,71.9962962962963,0.0362930191882298,0,0,0,0,0,0,0
26,60.05,1616.15,1,4.095177548525992,62.159615384615385,0.0371562045602202,0,0,0,0,0,0,0
12,26.4,314.95,0,3.2733640101522705,26.245833333333334,0.0838228290204794,0,0,1,1,1,1,0
40,20.15,804.85,0,3.003204288392692,20.12125,0.0250357209417903,0,0,1,1,1,0,1
7,58.85,465.7,0,4.074991833706286,66.52857142857142,0.1263689070216878,0,0,1,1,0,0,0
70,97.55,6669.05,0,4.5803650670691205,95.27214285714284,0.0146272707507066,0,1,1,0,0,0,0
60,19.65,1161.75,0,2.9780773383152703,19.3625,0.0169141381536475,0,1,1,0,1,0,1
39,25.25,947.75,0,3.228826155721369,24.30128205128205,0.0266420469533104,0,1,1,0,1,1,0
72,114.45,8375.05,0,4.740138046398576,116.32013888888888,0.0136655900561787,0,1,1,0,1,0,1
1,34.7,34.7,1,3.5467396869528134,34.7,1.0,0,0,0,0,0,0,0
54,70.7,3770.0,0,4.258445572902527,69.81481481481481,0.0187533156498673,0,0,0,0,1,1,0
3,85.3,264.8,1,4.446174454497633,88.26666666666667,0.3221299093655589,0,0,0,0,0,0,0
63,75.55,4707.85,0,4.3247946887187485,74.72777777777779,0.0160476650700425,0,1,1,0,1,0,1
71,84.8,6152.4,0,4.440295542797857,86.65352112676055,0.0137832390611793,0,0,0,0,1,0,1
42,20.65,958.1,0,3.027715319407042,22.811904761904763,0.0215530737918797,0,0,1,1,1,1,0
47,20.45,943.0,0,3.017982882488811,20.06382978723404,0.0216861081654294,1,0,1,0,1,0,1
66,102.45,6615.15,1,4.629374874684909,100.22954545454544,0.0154871771615156,0,1,1,0,1,1,0
21,104.4,2200.25,1,4.648229675448539,104.77380952380952,0.0474491535052834,1,0,1,0,0,0,0
11,35.65,425.1,0,3.573749146860305,38.64545454545455,0.0838626205598682,0,0,0,0,0,0,0
1,99.75,99.75,1,4.602667055769973,99.75,1.0,0,0,0,0,0,0,0
55,90.45,5044.8,0,4.504797211841304,91.72363636363636,0.0179293529971455,0,0,0,0,0,0,0
69,97.65,6743.55,0,4.581389657322688,97.73260869565216,0.0144805035923215,0,1,1,0,1,0,1
3,73.85,196.4,0,4.302036008977389,65.46666666666667,0.3760183299389001,0,0,0,0,0,0,0
4,74.4,299.7,1,4.309455941839047,74.925,0.2482482482482483,0,0,0,0,0,0,0
30,69.1,2093.9,0,4.235554730773624,69.79666666666667,0.0330006208510435,0,1,1,0,1,0,1
5,82.75,417.75,0,4.415824014257172,83.55,0.1980849790544584,0,0,0,0,0,0,0
71,24.4,1725.4,0,3.194583132299156,24.301408450704223,0.0141416483134345,0,1,1,0,1,0,1
29,55.25,1620.2,0,4.011868340397863,55.86896551724138,0.0341007283051475,0,0,0,0,1,1,0
52,61.35,3169.55,0,4.116595171156921,60.95288461538462,0.0193560600085185,1,0,1,0,0,0,0
68,76.75,5233.25,0,4.340553386467307,76.9595588235294,0.0146658386280036,0,1,1,0,1,1,0
46,19.4,967.85,0,2.9652730660692823,21.04021739130435,0.0200444283721651,0,0,1,1,1,0,1
8,54.75,438.05,0,4.00277736869661,54.75625,0.124985732222349,0,1,1,0,0,0,0
72,19.7,1421.9,0,2.9806186357439426,19.748611111111117,0.0138547014557985,0,1,1,0,1,0,1
17,19.9,323.15,0,2.990719731730447,19.008823529411764,0.0615813089896333,1,0,1,0,1,1,0
3,107.95,318.6,0,4.681668156960816,106.2,0.338826114249843,0,0,0,0,0,0,0
2,83.8,163.7,0,4.428433007488037,81.85,0.5119120342089187,1,0,1,0,0,0,0
9,74.25,639.65,1,4.307437777682809,71.07222222222222,0.116079105760963,0,1,1,0,0,0,0
51,56.4,2928.5,0,4.032469158504013,57.42156862745098,0.0192590063172272,0,1,1,0,1,1,0
6,20.1,100.35,0,3.0007198150650303,16.724999999999998,0.2002989536621824,0,0,1,1,1,0,1
3,94.9,273.2,0,4.552823705615882,91.06666666666666,0.3473645680819912,0,0,0,0,0,0,0
17,94.2,1608.15,0,4.545420181582317,94.59705882352942,0.0585766253148027,0,0,0,0,0,0,0
30,49.9,1441.95,0,3.910021002757473,48.065000000000005,0.0346059156004022,0,0,0,0,0,0,0
31,71.05,2168.15,0,4.263383854543109,69.94032258064516,0.0327698729331457,0,0,0,0,0,0,0
45,81.65,3618.7,0,4.402441819416474,80.41555555555556,0.0225633514798131,1,0,1,0,1,0,1
64,89.45,5692.65,0,4.493679809954728,88.94765625,0.0157132442711215,1,0,1,0,1,1,0
1,59.85,59.85,1,4.091841432003982,59.85,1.0,0,0,0,0,0,0,0
1,69.6,69.6,1,4.242764567340374,69.6,1.0,0,0,0,0,0,0,0
61,99.0,5969.3,0,4.59511985013459,97.85737704918031,0.0165848591962206,0,0,0,0,1,1,0
1,19.05,19.05,0,2.94706710157271,19.05,1.0,0,0,1,1,0,0,0
9,45.4,418.8,1,3.8155121050473024,46.53333333333333,0.1084049665711556,0,0,0,0,0,0,0
72,114.45,8100.55,0,4.740138046398576,112.50763888888888,0.0141286702754751,1,0,1,0,1,0,1
1,19.5,19.5,1,2.970414465569701,19.5,1.0,0,0,1,1,0,0,0
7,44.25,313.45,0,3.7898553714539385,44.77857142857143,0.1411708406444409,0,0,1,1,0,0,0
66,90.55,6130.95,0,4.505902184329423,92.89318181818182,0.0147693261240101,1,0,1,0,1,1,0
1,69.9,69.9,1,4.247065649239764,69.9,1.0,0,0,0,0,0,0,0
40,20.4,745.3,0,3.0155349008501706,18.6325,0.0273715282436602,1,0,1,0,0,0,0
16,71.4,1212.1,0,4.268297869345539,75.75625,0.0589060308555399,1,0,1,0,0,0,0
2,87.15,183.75,1,4.46763077196603,91.875,0.4742857142857143,1,0,1,0,0,0,0
67,24.85,1583.5,0,3.2128577525426376,23.634328358208958,0.0156930849384275,0,1,1,0,1,0,1
41,104.45,4162.05,0,4.648708488002574,101.51341463414634,0.0250958061532177,1,0,1,0,1,1,0
56,19.8,1119.9,0,2.9856819377004897,19.998214285714287,0.017680150013394,0,1,1,0,1,0,1
72,116.45,8013.55,0,4.75746199633035,111.29930555555556,0.0145316370397639,1,0,1,0,1,0,1
3,84.75,264.85,1,4.43970574626056,88.28333333333335,0.3199924485557863,1,0,1,0,0,0,0
54,20.05,1102.4,0,2.998229153752578,20.414814814814815,0.0181875907111756,0,1,1,0,1,0,1
52,110.75,5832.0,0,4.707275408925245,112.15384615384616,0.0189900548696845,0,0,0,0,0,0,0
50,89.7,4304.5,0,4.49647076906475,86.09,0.0208386572191892,1,0,1,0,1,0,1
14,89.95,1178.4,1,4.499253960396542,84.17142857142858,0.0763323150033944,0,0,0,0,0,0,0
27,48.7,1421.75,0,3.885679030088544,52.657407407407405,0.0342535607525936,0,1,1,0,1,1,0
72,96.6,6827.5,0,4.570578741218473,94.82638888888889,0.0141486634932259,1,0,1,0,1,0,1
62,74.3,4698.05,0,4.308110951723713,75.775,0.0158150722108108,0,1,1,0,1,1,0
12,54.3,654.5,0,3.9945242269398897,54.54166666666666,0.0829640947288006,0,0,0,0,0,0,0
44,74.85,3268.05,0,4.3154861108656375,74.27386363636364,0.0229035663469041,1,0,1,0,1,1,0
54,79.95,4362.05,0,4.381401439279963,80.77870370370371,0.0183285381873201,1,0,1,0,1,0,1
68,20.05,1386.9,0,2.998229153752578,20.39558823529412,0.01445670199726,1,0,1,0,1,0,1
20,19.4,415.4,0,2.9652730660692823,20.77,0.0467019740009629,0,0,1,1,0,0,0
50,54.9,2614.1,0,4.005513348515485,52.282,0.0210014919092613,1,0,1,0,1,1,0
58,24.45,1513.6,0,3.196630215920881,26.096551724137928,0.0161535412262156,0,1,1,0,1,0,1
35,89.65,3161.6,0,4.495913200051142,90.33142857142856,0.0283558957489878,1,0,1,0,0,0,0
2,45.4,80.95,0,3.8155121050473024,40.475,0.560840024706609,0,0,0,0,0,0,0
63,75.7,4676.7,0,4.326778160443404,74.23333333333333,0.0161866273226848,0,0,1,1,1,0,1
58,110.65,6526.65,0,4.7063720664970585,112.52844827586206,0.0169535672971585,0,1,1,0,1,1,0
27,20.55,583.3,0,3.022860940942244,21.6037037037037,0.0352305846048345,0,0,1,1,1,1,0
71,115.15,8078.1,0,4.746235626266694,113.77605633802816,0.0142545895693294,0,1,1,0,1,0,1
63,58.55,3503.5,0,4.069881090043726,55.61111111111112,0.0167118595690024,0,1,1,0,1,1,0
71,93.25,6669.45,0,4.535284058523925,93.93591549295776,0.0139816626558411,1,0,1,0,0,0,0
41,113.2,4689.5,1,4.729156165769083,114.3780487804878,0.0241390340121548,0,0,0,0,0,0,0
13,90.5,1201.15,1,4.505349850705881,92.39615384615384,0.0753444615576739,0,0,0,0,0,0,0
2,79.0,143.65,1,4.3694478524670215,71.825,0.5499477897667943,0,0,0,0,0,0,0
68,19.35,1292.65,0,2.962692419475791,19.009558823529414,0.0149692492167253,1,0,1,0,1,0,1
1,48.75,48.75,0,3.886705197443856,48.75,1.0,0,0,1,1,0,0,0
65,109.05,7108.2,0,4.691806492647638,109.35692307692308,0.0153414366506288,0,0,0,0,1,0,1
72,25.0,1802.55,0,3.218875824868201,25.035416666666663,0.0138692407977587,1,0,1,0,1,0,1
28,54.9,1505.15,0,4.005513348515485,53.75535714285714,0.0364747699564827,0,1,1,0,0,0,0
72,24.75,1859.1,0,3.2088254890146994,25.820833333333333,0.0133128933354849,0,1,1,0,1,0,1
2,91.15,168.5,0,4.512506501124672,84.25,0.5409495548961425,0,0,0,0,0,0,0
18,20.15,390.85,1,3.003204288392692,21.71388888888889,0.0515543047204809,1,0,1,0,1,1,0
60,104.35,6339.45,0,4.647750633523209,105.6575,0.016460418490563,0,0,0,0,1,1,0
26,66.05,1652.4,0,4.190412030968334,63.55384615384616,0.0399721617041878,0,0,0,0,0,0,0
1,71.65,71.65,1,4.271793154274181,71.65,1.0,0,0,0,0,0,0,0
4,20.35,77.5,1,3.013080911888604,19.375,0.2625806451612903,0,0,1,1,0,0,0
68,92.2,6392.85,0,4.523960130562548,94.0125,0.0144223624830865,0,1,1,0,1,0,1
38,84.25,3264.5,1,4.433788569232471,85.90789473684211,0.0258079338336651,0,1,1,0,0,0,0
42,105.2,4599.15,0,4.65586330030361,109.50357142857142,0.0228737918963286,1,0,1,0,1,1,0
57,19.6,1134.25,0,2.975529566236472,19.899122807017545,0.017280141062376,1,0,1,0,1,0,1
54,30.4,1621.35,0,3.414442608412176,30.025,0.0187498072593826,0,0,0,0,0,0,0
12,78.1,947.3,1,4.35799005684564,78.94166666666666,0.0824448432386783,1,0,1,0,0,0,0
44,61.5,2722.2,0,4.119037174812473,61.86818181818182,0.0225920211593564,0,0,1,1,1,1,0
42,69.4,3058.3,0,4.239886867512759,72.81666666666668,0.0226923454206585,1,0,1,0,0,0,0
72,24.75,1769.6,0,3.2088254890146994,24.577777777777776,0.0139862115732368,1,0,1,0,1,0,1
71,91.05,6293.75,0,4.511408806173617,88.6443661971831,0.0144667328699106,0,0,1,1,1,0,1
19,89.65,1761.05,1,4.495913200051142,92.68684210526315,0.0509071292694699,0,0,1,1,0,0,0
23,73.65,1642.75,0,4.299324142908639,71.42391304347827,0.0448333586973063,0,1,1,0,0,0,0
30,19.4,578.5,0,2.9652730660692823,19.28333333333333,0.0335350043215211,0,1,1,0,1,0,1
35,26.2,954.9,0,3.265759410767051,27.282857142857143,0.0274374280029322,1,0,1,0,1,1,0
10,98.7,973.25,1,4.592084946439436,97.325,0.1014127921911122,0,0,0,0,0,0,0
1,43.85,43.85,0,3.780774718818192,43.85,1.0,1,0,1,0,0,0,0
22,69.7,1490.4,0,4.244200317766478,67.74545454545455,0.0467659688674181,0,0,1,1,0,0,0
7,38.55,280.0,0,3.6519561000093375,40.0,0.1376785714285714,0,0,1,1,1,0,1
36,53.1,1901.25,0,3.972176928247893,52.8125,0.0279289940828402,0,0,1,1,1,0,1
34,20.65,716.4,0,3.027715319407042,21.07058823529412,0.028824678950307,0,0,1,1,0,0,0
72,64.45,4720.0,0,4.165889729385197,65.55555555555556,0.0136546610169491,0,1,1,0,1,0,1
36,25.1,930.95,0,3.2228678461377385,25.859722222222224,0.0269617057844137,0,1,1,0,1,0,1
1,76.35,76.35,1,4.335328031664641,76.35,1.0,0,0,0,0,0,0,0
23,79.15,1676.95,1,4.371344786327021,72.9108695652174,0.0471987835057694,0,0,0,0,0,0,0
32,85.0,2642.05,1,4.442651256490317,82.5640625,0.0321719876610964,0,0,0,0,0,0,0
71,95.15,6770.85,0,4.555454593742159,95.36408450704226,0.0140528884851975,0,1,1,0,1,1,0
23,79.35,1835.3,0,4.373868446972418,79.79565217391304,0.043235438347954,0,0,1,1,0,0,0
17,96.65,1588.25,0,4.57109620565434,93.42647058823528,0.0608531402487014,1,0,1,0,1,1,0
1,75.5,75.5,0,4.324132656254979,75.5,1.0,0,0,0,0,0,0,0
12,19.7,258.35,0,2.9806186357439426,21.52916666666667,0.0762531449583897,0,0,1,1,1,0,1
72,20.5,1502.25,0,3.0204248861443626,20.86458333333333,0.0136461973706107,0,1,1,0,1,0,1
1,19.2,19.2,0,2.954910279033736,19.2,1.0,0,0,1,1,0,0,0
72,98.35,6929.4,0,4.5885325448350684,96.24166666666666,0.0141931480359049,1,0,1,0,1,0,1
60,74.35,4453.3,0,4.308783672906164,74.22166666666666,0.0166954842476365,1,0,1,0,0,0,0
61,51.35,3244.4,0,3.938664936374568,53.18688524590164,0.0158272716064603,0,1,1,0,1,0,1
6,45.65,323.45,0,3.8210036070409776,53.90833333333333,0.1411346421394342,0,0,1,1,0,0,0
32,85.3,2661.1,1,4.446174454497633,83.159375,0.0320544135883657,0,0,0,0,0,0,0
31,86.55,2697.4,1,4.4607222816222185,87.01290322580645,0.0320864536220063,0,1,1,0,0,0,0
19,73.85,1424.5,1,4.302036008977389,74.97368421052632,0.0518427518427518,0,1,1,0,0,0,0
72,20.3,1401.15,0,3.0106208860477417,19.460416666666667,0.0144880990614852,1,0,1,0,1,0,1
32,54.2,1739.6,0,3.992680908445601,54.3625,0.0311565877213152,0,0,0,0,0,0,0
65,90.65,5931.0,0,4.50700593720086,91.24615384615385,0.0152841004889563,0,0,0,0,0,0,0
45,50.9,2333.85,0,3.929862923556477,51.86333333333333,0.0218094564774942,1,0,1,0,0,0,0
42,25.05,949.85,0,3.2208738275308737,22.61547619047619,0.0263725851450228,0,0,0,0,1,1,0
8,74.85,572.45,0,4.3154861108656375,71.55625,0.1307537776224997,0,0,0,0,0,0,0
